"sirius_smiles"	"sirius_confidenceRank"	"sirius_structurePerIdRank"	"sirius_formulaRank"	"sirius_#adducts"	"sirius_#predictedFPs"	"sirius_ConfidenceScore"	"sirius_CSI:FingerIDScore"	"sirius_ZodiacScore"	"sirius_SiriusScore"	"sirius_molecularFormula"	"sirius_adduct"	"sirius_InChIkey2D"	"sirius_InChI"	"sirius_name"	"sirius_xlogp"	"sirius_pubchemids"	"sirius_links"	"sirius_dbflags"	"sirius_ionMass"	"sirius_retentionTimeInSeconds"	"sirius_id"	"sirius_featureId"	"sirius_chebiid"	"sirius_chebiasciiname"	"sirius_searchscore"	"sirius_entitystar"	"feature_id"
"C(C(C(C(C(C=O)N)O)O)O)O"	965	1	1	1	2	"0.452095001499385"	-35.3315556042061	1	68.6298612282481	"C6H13NO5"	"[M + H]+"	"FZHXIRIBWMQPQF"	"InChI=1S/C6H13NO5/c7-3(1-8)5(11)6(12)4(10)2-9/h1,3-6,9-12H,2,7H2"	"Manosamine"	-3.70000005	"91432;123961;318324;3034366;2794221;7015184;12171862;12171863;12172026;12172028;11593537;11687003;13726042;13726047;18594456;22806411;25167563;25167564;25167565;25788878;40484560;56845152;71774568;71306817;86306218;87228962;87356249;87881299;92148083;90477476;89860273;101915849;101915850;102601826;102602064;112756123;123736078;123883487;129629242;129643519;129716922;129736001;131632285;129774390;131854201;134692714;131977457"	"SuperNatural:(SN00156660 SN00227959);ZINC bio:(ZINC01995163 ZINC02508224 ZINC02556395 ZINC03650207 ZINC04353079 ZINC04353080 ZINC04353081 ZINC13507626);additional;MeSH:(123961 318324 2794221);PubMed;NORMAN:(NS00002826);COCONUT:(CNP0023247 CNP0148872);Natural Products:(UNPD43064);PubChem:(91432 123961 318324 3034366 2794221 7015184 12171862 12171863 12172026 12172028 11593537 11687003 13726042 13726047 18594456 22806411 25167563 25167564 25167565 25788878 40484560 56845152 71774568 71306817 86306218 87228962 87356249 87881299 92148083 90477476 89860273 101915849 101915850 102601826 102602064 112756123 123736078 123883487 129629242 129643519 129716922 129736001 131632285 129774390 131854201 134692714 131977457);YMDB Mine;CHEBI:(60313 28328 27503 20993);Training Set;KEGG Mine"	42953662566	180.086715698242	82.679778	"2486_fibl_pilot_pos_sirius_2689"	2689	NA	NA	NA	NA	2689
"C(C(C(C(C(CO)O)O)O)O)O"	418	1	1	2	2	"0.6703752164570582"	-2.193282161376	1	118.733855123149	"C6H14O6"	"[M - H2O + H]+"	"FBPFZTCFMRRESA"	"InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2"	"Sorbogem"	-2.67485213	"453;5780;6251;11850;1549089;61892;82170;90540;120700;134038;136460;151263;171554;5460044;5487627;9855659;11513915;9920559;10012587;11008545;11480827;16760165;16760175;17757248;16058491;16211940;16212017;16212965;53790668;57151025;56846618;60161240;71749895;71308275;71308536;71308893;71309037;71309139;71309142;71309249;71309251;71311469;87076217;87367794;87393634;87767135;88909362;87882628;90840509;90888514;91210263;91365133;101274260;102602060;117064296;119081674;121494055;123301630;123434053;122406790;124203186;131668352;129830858;129857159;133688430;134694661;134834790;135385067;137333797;139025093;139025094;139025129;139025131;139025874"	"HMDB:(107 247 765 11632);PubChem class - food;SuperNatural:(SN00024275 SN00011501 SN00158552 SN00156670 SN00354162 SN00011554 SN00387336 SN00350338 SN00024326 SN00156630);ZINC bio:(ZINC01532640 ZINC02041302 ZINC02530725 ZINC05131989 ZINC05178945 ZINC13545678 ZINC17836367 ZINC18006959 ZINC18010484 ZINC18279893);additional;HSDB:(69-65-8 50-70-4);MeSH:(453 5780 6251 11850 90540 120700 151263 1549089 5460044);Plantcyc:(SORBITOL GALACTITOL MANNITOL CPD-369);PubMed;NORMAN:(NS00008496);COCONUT:(CNP0090389 CNP0190948);KNApSAcK:(1173);Natural Products:(UNPD28851 UNPD99873 UNPD41378 UNPD76203 UNPD83946 UNPD136254 UNPD74415 UNPD170354 UNPD48168);PubChem:(453 5780 6251 11850 1549089 61892 82170 90540 120700 134038 136460 151263 171554 5460044 5487627 9855659 11513915 9920559 10012587 11008545 11480827 16760165 16760175 17757248 16058491 16211940 16212017 16212965 53790668 57151025 56846618 60161240 71749895 71308275 71308536 71308893 71309037 71309139 71309142 71309249 71309251 71311469 87076217 87367794 87393634 87767135 88909362 87882628 90840509 90888514 91210263 91365133 101274260 102602060 117064296 119081674 121494055 123301630 123434053 122406790 124203186 131668352 129830858 129857159 133688430 134694661 134834790 135385067 137333797 139025093 139025094 139025129 139025131 139025874);CHEBI:(87978 17459 17924 16899 16813 125392 134311 138264 18202 28789 38030);PubChem class - bio and metabolites;KEGG:(C01507 C01722 C00392 C21524 C00794 C01489 C01697);PubChem class - safety and toxic;YMDB:(830 87 656 724);Training Set;PubChem class - drug;Biocyc:(SORBITOL CPD-12810 GALACTITOL CPD-369 CPD-15701 CPD-357 CPD-12811 CPD-15703 MANNITOL CPD-15702)"	255847294	165.076080322266	39.1144938	"979_fibl_pilot_pos_sirius_1075"	1075	"CHEBI:125392"	"hexane-1,2,3,4,5,6-hexol"	"2.65"	"2"	1075
"C(C(C(C(C(CO)O)O)O)O)O"	390	1	1	2	2	"0.6893692681291965"	-1.73570058255449	1	101.592823474228	"C6H14O6"	"[M - H2O + H]+"	"FBPFZTCFMRRESA"	"InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2"	"Sorbogem"	-2.67485213	"453;5780;6251;11850;1549089;61892;82170;90540;120700;134038;136460;151263;171554;5460044;5487627;9855659;11513915;9920559;10012587;11008545;11480827;16760165;16760175;17757248;16058491;16211940;16212017;16212965;53790668;57151025;56846618;60161240;71749895;71308275;71308536;71308893;71309037;71309139;71309142;71309249;71309251;71311469;87076217;87367794;87393634;87767135;88909362;87882628;90840509;90888514;91210263;91365133;101274260;102602060;117064296;119081674;121494055;123301630;123434053;122406790;124203186;131668352;129830858;129857159;133688430;134694661;134834790;135385067;137333797;139025093;139025094;139025129;139025131;139025874"	"HMDB:(107 247 765 11632);PubChem class - food;SuperNatural:(SN00024275 SN00011501 SN00158552 SN00156670 SN00354162 SN00011554 SN00387336 SN00350338 SN00024326 SN00156630);ZINC bio:(ZINC01532640 ZINC02041302 ZINC02530725 ZINC05131989 ZINC05178945 ZINC13545678 ZINC17836367 ZINC18006959 ZINC18010484 ZINC18279893);additional;HSDB:(69-65-8 50-70-4);MeSH:(453 5780 6251 11850 90540 120700 151263 1549089 5460044);Plantcyc:(SORBITOL GALACTITOL MANNITOL CPD-369);PubMed;NORMAN:(NS00008496);COCONUT:(CNP0090389 CNP0190948);KNApSAcK:(1173);Natural Products:(UNPD28851 UNPD99873 UNPD41378 UNPD76203 UNPD83946 UNPD136254 UNPD74415 UNPD170354 UNPD48168);PubChem:(453 5780 6251 11850 1549089 61892 82170 90540 120700 134038 136460 151263 171554 5460044 5487627 9855659 11513915 9920559 10012587 11008545 11480827 16760165 16760175 17757248 16058491 16211940 16212017 16212965 53790668 57151025 56846618 60161240 71749895 71308275 71308536 71308893 71309037 71309139 71309142 71309249 71309251 71311469 87076217 87367794 87393634 87767135 88909362 87882628 90840509 90888514 91210263 91365133 101274260 102602060 117064296 119081674 121494055 123301630 123434053 122406790 124203186 131668352 129830858 129857159 133688430 134694661 134834790 135385067 137333797 139025093 139025094 139025129 139025131 139025874);CHEBI:(87978 17459 17924 16899 16813 125392 134311 138264 18202 28789 38030);PubChem class - bio and metabolites;KEGG:(C01507 C01722 C00392 C21524 C00794 C01489 C01697);PubChem class - safety and toxic;YMDB:(830 87 656 724);Training Set;PubChem class - drug;Biocyc:(SORBITOL CPD-12810 GALACTITOL CPD-369 CPD-15701 CPD-357 CPD-12811 CPD-15703 MANNITOL CPD-15702)"	255847294	165.075904846191	82.703952	"354_fibl_pilot_pos_sirius_390"	390	"CHEBI:125392"	"hexane-1,2,3,4,5,6-hexol"	"2.65"	"2"	390
"C(C(C(C(C(CO)O)O)O)O)O"	175	1	1	1	2	"0.8619252031558776"	-1.62829574948428	1	97.1592427557228	"C6H14O6"	"[M + H]+"	"FBPFZTCFMRRESA"	"InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2"	"Sorbogem"	-2.67485213	"453;5780;6251;11850;1549089;61892;82170;90540;120700;134038;136460;151263;171554;5460044;5487627;9855659;11513915;9920559;10012587;11008545;11480827;16760165;16760175;17757248;16058491;16211940;16212017;16212965;53790668;57151025;56846618;60161240;71749895;71308275;71308536;71308893;71309037;71309139;71309142;71309249;71309251;71311469;87076217;87367794;87393634;87767135;88909362;87882628;90840509;90888514;91210263;91365133;101274260;102602060;117064296;119081674;121494055;123301630;123434053;122406790;124203186;131668352;129830858;129857159;133688430;134694661;134834790;135385067;137333797;139025093;139025094;139025129;139025131;139025874"	"HMDB:(107 247 765 11632);PubChem class - food;SuperNatural:(SN00024275 SN00011501 SN00158552 SN00156670 SN00354162 SN00011554 SN00387336 SN00350338 SN00024326 SN00156630);ZINC bio:(ZINC01532640 ZINC02041302 ZINC02530725 ZINC05131989 ZINC05178945 ZINC13545678 ZINC17836367 ZINC18006959 ZINC18010484 ZINC18279893);additional;HSDB:(69-65-8 50-70-4);MeSH:(453 5780 6251 11850 90540 120700 151263 1549089 5460044);Plantcyc:(SORBITOL GALACTITOL MANNITOL CPD-369);PubMed;NORMAN:(NS00008496);COCONUT:(CNP0090389 CNP0190948);KNApSAcK:(1173);Natural Products:(UNPD28851 UNPD99873 UNPD41378 UNPD76203 UNPD83946 UNPD136254 UNPD74415 UNPD170354 UNPD48168);PubChem:(453 5780 6251 11850 1549089 61892 82170 90540 120700 134038 136460 151263 171554 5460044 5487627 9855659 11513915 9920559 10012587 11008545 11480827 16760165 16760175 17757248 16058491 16211940 16212017 16212965 53790668 57151025 56846618 60161240 71749895 71308275 71308536 71308893 71309037 71309139 71309142 71309249 71309251 71311469 87076217 87367794 87393634 87767135 88909362 87882628 90840509 90888514 91210263 91365133 101274260 102602060 117064296 119081674 121494055 123301630 123434053 122406790 124203186 131668352 129830858 129857159 133688430 134694661 134834790 135385067 137333797 139025093 139025094 139025129 139025131 139025874);CHEBI:(87978 17459 17924 16899 16813 125392 134311 138264 18202 28789 38030);PubChem class - bio and metabolites;KEGG:(C01507 C01722 C00392 C21524 C00794 C01489 C01697);PubChem class - safety and toxic;YMDB:(830 87 656 724);Training Set;PubChem class - drug;Biocyc:(SORBITOL CPD-12810 GALACTITOL CPD-369 CPD-15701 CPD-357 CPD-12811 CPD-15703 MANNITOL CPD-15702)"	255847294	183.086685180664	39.1144938	"218_fibl_pilot_pos_sirius_240"	240	"CHEBI:125392"	"hexane-1,2,3,4,5,6-hexol"	"2.65"	"2"	240
"C(C(C(C(C(CO)O)O)O)O)O"	380	1	1	2	2	"0.6929932001639009"	-2.09225869685823	1	100.256903552918	"C6H14O6"	"[M - H2O + H]+"	"FBPFZTCFMRRESA"	"InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2"	"Sorbogem"	-2.67485213	"453;5780;6251;11850;1549089;61892;82170;90540;120700;134038;136460;151263;171554;5460044;5487627;9855659;11513915;9920559;10012587;11008545;11480827;16760165;16760175;17757248;16058491;16211940;16212017;16212965;53790668;57151025;56846618;60161240;71749895;71308275;71308536;71308893;71309037;71309139;71309142;71309249;71309251;71311469;87076217;87367794;87393634;87767135;88909362;87882628;90840509;90888514;91210263;91365133;101274260;102602060;117064296;119081674;121494055;123301630;123434053;122406790;124203186;131668352;129830858;129857159;133688430;134694661;134834790;135385067;137333797;139025093;139025094;139025129;139025131;139025874"	"HMDB:(107 247 765 11632);PubChem class - food;SuperNatural:(SN00024275 SN00011501 SN00158552 SN00156670 SN00354162 SN00011554 SN00387336 SN00350338 SN00024326 SN00156630);ZINC bio:(ZINC01532640 ZINC02041302 ZINC02530725 ZINC05131989 ZINC05178945 ZINC13545678 ZINC17836367 ZINC18006959 ZINC18010484 ZINC18279893);additional;HSDB:(69-65-8 50-70-4);MeSH:(453 5780 6251 11850 90540 120700 151263 1549089 5460044);Plantcyc:(SORBITOL GALACTITOL MANNITOL CPD-369);PubMed;NORMAN:(NS00008496);COCONUT:(CNP0090389 CNP0190948);KNApSAcK:(1173);Natural Products:(UNPD28851 UNPD99873 UNPD41378 UNPD76203 UNPD83946 UNPD136254 UNPD74415 UNPD170354 UNPD48168);PubChem:(453 5780 6251 11850 1549089 61892 82170 90540 120700 134038 136460 151263 171554 5460044 5487627 9855659 11513915 9920559 10012587 11008545 11480827 16760165 16760175 17757248 16058491 16211940 16212017 16212965 53790668 57151025 56846618 60161240 71749895 71308275 71308536 71308893 71309037 71309139 71309142 71309249 71309251 71311469 87076217 87367794 87393634 87767135 88909362 87882628 90840509 90888514 91210263 91365133 101274260 102602060 117064296 119081674 121494055 123301630 123434053 122406790 124203186 131668352 129830858 129857159 133688430 134694661 134834790 135385067 137333797 139025093 139025094 139025129 139025131 139025874);CHEBI:(87978 17459 17924 16899 16813 125392 134311 138264 18202 28789 38030);PubChem class - bio and metabolites;KEGG:(C01507 C01722 C00392 C21524 C00794 C01489 C01697);PubChem class - safety and toxic;YMDB:(830 87 656 724);Training Set;PubChem class - drug;Biocyc:(SORBITOL CPD-12810 GALACTITOL CPD-369 CPD-15701 CPD-357 CPD-12811 CPD-15703 MANNITOL CPD-15702)"	255847294	165.07593536377	92.413518	"3741_fibl_pilot_pos_sirius_3997"	3997	"CHEBI:125392"	"hexane-1,2,3,4,5,6-hexol"	"2.65"	"2"	3997
"C(C(C(C(C(CO)O)O)O)O)O"	162	1	1	1	2	"0.8689621659556909"	-1.23232499594681	1	90.817683884927	"C6H14O6"	"[M + H]+"	"FBPFZTCFMRRESA"	"InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2"	"Sorbogem"	-2.67485213	"453;5780;6251;11850;1549089;61892;82170;90540;120700;134038;136460;151263;171554;5460044;5487627;9855659;11513915;9920559;10012587;11008545;11480827;16760165;16760175;17757248;16058491;16211940;16212017;16212965;53790668;57151025;56846618;60161240;71749895;71308275;71308536;71308893;71309037;71309139;71309142;71309249;71309251;71311469;87076217;87367794;87393634;87767135;88909362;87882628;90840509;90888514;91210263;91365133;101274260;102602060;117064296;119081674;121494055;123301630;123434053;122406790;124203186;131668352;129830858;129857159;133688430;134694661;134834790;135385067;137333797;139025093;139025094;139025129;139025131;139025874"	"HMDB:(107 247 765 11632);PubChem class - food;SuperNatural:(SN00024275 SN00011501 SN00158552 SN00156670 SN00354162 SN00011554 SN00387336 SN00350338 SN00024326 SN00156630);ZINC bio:(ZINC01532640 ZINC02041302 ZINC02530725 ZINC05131989 ZINC05178945 ZINC13545678 ZINC17836367 ZINC18006959 ZINC18010484 ZINC18279893);additional;HSDB:(69-65-8 50-70-4);MeSH:(453 5780 6251 11850 90540 120700 151263 1549089 5460044);Plantcyc:(SORBITOL GALACTITOL MANNITOL CPD-369);PubMed;NORMAN:(NS00008496);COCONUT:(CNP0090389 CNP0190948);KNApSAcK:(1173);Natural Products:(UNPD28851 UNPD99873 UNPD41378 UNPD76203 UNPD83946 UNPD136254 UNPD74415 UNPD170354 UNPD48168);PubChem:(453 5780 6251 11850 1549089 61892 82170 90540 120700 134038 136460 151263 171554 5460044 5487627 9855659 11513915 9920559 10012587 11008545 11480827 16760165 16760175 17757248 16058491 16211940 16212017 16212965 53790668 57151025 56846618 60161240 71749895 71308275 71308536 71308893 71309037 71309139 71309142 71309249 71309251 71311469 87076217 87367794 87393634 87767135 88909362 87882628 90840509 90888514 91210263 91365133 101274260 102602060 117064296 119081674 121494055 123301630 123434053 122406790 124203186 131668352 129830858 129857159 133688430 134694661 134834790 135385067 137333797 139025093 139025094 139025129 139025131 139025874);CHEBI:(87978 17459 17924 16899 16813 125392 134311 138264 18202 28789 38030);PubChem class - bio and metabolites;KEGG:(C01507 C01722 C00392 C21524 C00794 C01489 C01697);PubChem class - safety and toxic;YMDB:(830 87 656 724);Training Set;PubChem class - drug;Biocyc:(SORBITOL CPD-12810 GALACTITOL CPD-369 CPD-15701 CPD-357 CPD-12811 CPD-15703 MANNITOL CPD-15702)"	255847294	183.086502075195	83.492322	"2104_fibl_pilot_pos_sirius_2287"	2287	"CHEBI:125392"	"hexane-1,2,3,4,5,6-hexol"	"2.65"	"2"	2287
"C(C(C(C(COP(=O)(O)O)O)O)N)O"	4072	1	1	1	1	"0.0786255689562253"	-92.6919906541407	0.230150753768844	1.07950713634452	"C5H14NO7P"	"[M - H2O + H]+"	"KIFCZWWEJQIBQK"	"InChI=1S/C5H14NO7P/c6-3(1-7)5(9)4(8)2-13-14(10,11)12/h3-5,7-9H,1-2,6H2,(H2,10,11,12)"	"[(2R,3S)-4-amino-2,3,5-trihydroxypentyl] dihydrogen phosphate"	-6.5999999	"11987877"	"EcoCyc Mine;PubChem:(11987877);YMDB Mine;KEGG Mine;PubChem class - bio and metabolites"	60146319362	214.047988891602	34.7581122	"1883_fibl_pilot_pos_sirius_2052"	2052	NA	NA	NA	NA	2052
"C(C(CO)O)C(C(C=O)O)O"	2407	1	1	2	2	"0.22989822109818367"	-37.2722403251564	1	143.295737784435	"C6H12O5"	"[M - H2O + H]+"	"FRJOXJBNQDZEBI"	"InChI=1S/C6H12O5/c7-2-4(9)1-5(10)6(11)3-8/h3-7,9-11H,1-2H2"	"4-Deoxy-D-xylo-hexose"	-2.5	"189005;13559836;13559837;87629798;129629031;129650296"	"MeSH:(189005);PubChem:(189005 13559836 13559837 87629798 129629031 129650296);PubMed;ZINC bio:(ZINC05131788)"	8262	147.065460205078	39.1144938	"2514_fibl_pilot_pos_sirius_2717"	2717	NA	NA	NA	NA	2717
"C(C(CO)O)NCC(CO)O"	2117	1	1	1	3	"0.26130859561784114"	-171.987778794667	0.766834170854271	15.652744584653	"C6H15NO4"	"[M + K]+"	"SAMGBMSEBPZABZ"	"InChI=1S/C6H15NO4/c8-3-5(10)1-7-2-6(11)4-9/h5-11H,1-4H2"	"3,3''-Iminobispropane-1,2-diol"	-2.79999995	"18403554;66169316;93482172;93482173;93482174"	"PubChem:(18403554 66169316 93482172 93482173 93482174);NORMAN:(NS00058030)"	262146	204.063247680664	55.749348	"2044_fibl_pilot_pos_sirius_2224"	2224	NA	NA	NA	NA	2224
"C(C[N+](=O)[O-])COC1C(C(C(C(O1)COC2C(C(C(C(O2)CO)O)O)O)O)O)O"	3689	1	1	2	2	"0.11531695447244233"	-123.649189575627	0.998994974874372	83.3102759621929	"C15H27NO13"	"[M - H2O + H]+"	"XLUJNHXYDNGJOT"	"InChI=1S/C15H27NO13/c17-4-6-8(18)10(20)13(23)15(28-6)27-5-7-9(19)11(21)12(22)14(29-7)26-3-1-2-16(24)25/h6-15,17-23H,1-5H2"	"null"	-3.49316287	NA	"COCONUT:(CNP0231909);Natural Products:(UNPD131368);SuperNatural:(SN00277843)"	3178496	412.145034790039	149.634414	"2683_fibl_pilot_pos_sirius_2892"	2892	NA	NA	NA	NA	2892
"C(C=O)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CN"	795	1	3	1	7	"0.4982652794005859"	-272.452991369438	0.135678391959799	43.7837819222609	"C18H29N9O9"	"[M + K]+"	"XGHCDCWWJMTZMN"	"InChI=1S/C18H29N9O9/c19-3-11(29)21-5-13(31)23-7-15(33)25-9-17(35)27-10-18(36)26-8-16(34)24-6-14(32)22-4-12(30)20-1-2-28/h2H,1,3-10,19H2,(H,20,30)(H,21,29)(H,22,32)(H,23,31)(H,24,34)(H,25,33)(H,26,36)(H,27,35)"	"null"	-6.4000001	"122707091"	"PubChem:(122707091);PubChem class - bio and metabolites"	16777218	554.169586181641	175.352754	"4973_fibl_pilot_pos_sirius_5251"	5251	NA	NA	NA	NA	5251
"C(C1C(C(C(C(O1)O)O)OC2C(C(C(C(O2)CO)O)O)O)O)O"	3250	1	1	1	1	"0.15404661855764717"	-14.2205957312375	1	20.1803361188975	"C12H22O11"	"[M + Na]+"	"QIGJYVCQYDKYDW"	"InChI=1S/C12H22O11/c13-1-3-5(15)7(17)8(18)12(22-3)23-10-6(16)4(2-14)21-11(20)9(10)19/h3-20H,1-2H2"	"Nigerose"	-4.19999981	"129887;439512;439637;440240;4195243;5287770;5288340;5288768;9798107;9798108;9819401;9840966;9967861;11013287;15560009;15560010;15560011;15560014;15560016;16219440;21581151;21581152;21121206;24812250;45480590;44176417;44246480;49820613;49822388;46916363;46916405;46931125;52939789;54229533;60076984;59101134;57679915;59140762;57832405;68977357;68977360;68977795;69903934;69905492;71010344;71749900;70822988;70864857;70875643;70930734;71317027;71476884;90658077;89762396;91114576;89824769;95162406;95162407;95162408;95162409;95162568;95162569;95162570;95162571;95162572;95162573;95162574;95162575;91373772;97050062;97050063;97050064;91846874;91848228;91848256;91848311;91849191;91849310;91849315;91850171;91851217;91852120;91852649;91853291;91853778;91854857;91855557;91857854;91859090;91859136;91861305;91861703;91861827;102014817;101359398;118968875;118973957;122679508;122692687;124916011;124916012;124916013;124916014;126557672;129630279;131707376;131707498;133611837;133688412;134128057;134814111;135019516;132451890"	"HMDB:(29882 60068);SuperNatural:(SN00334900 SN00323622 SN00251805 SN00351022 SN00382142 SN00249049 SN00326958 SN00268649 SN00384785 SN00364508 SN00285437 SN00359243 SN00237947 SN00257979 SN00372975 SN00371581 SN00311516 SN00267586);ZINC bio:(ZINC04095663 ZINC04095664 ZINC04095786 ZINC04095787 ZINC04544899 ZINC04544901 ZINC04544903 ZINC04544905);additional;MeSH:(129887 439512 439637 15560009 15560011 16219440 44246480 97050062 129630279 134128057);Plantcyc:(3-BETA-D-GLUCOSYLGLUCOSE);PubMed;COCONUT:(CNP0217324);KNApSAcK:(1137);Natural Products:(UNPD6272 UNPD57513 UNPD52362 UNPD70960 UNPD134344 UNPD150832 UNPD89720 UNPD208792 UNPD58592 UNPD140653 UNPD166455 UNPD57476 UNPD106821 UNPD195260 UNPD195361 UNPD208852 UNPD32928 UNPD169705 UNPD115297 UNPD94733 UNPD87759);PubChem:(129887 439512 439637 440240 4195243 5287770 5288340 5288768 9798107 9798108 9819401 9840966 9967861 11013287 15560009 15560010 15560011 15560014 15560016 16219440 21581151 21581152 21121206 24812250 45480590 44176417 44246480 49820613 49822388 46916363 46916405 46931125 52939789 54229533 60076984 59101134 57679915 59140762 57832405 68977357 68977360 68977795 69903934 69905492 71010344 71749900 70822988 70864857 70875643 70930734 71317027 71476884 90658077 89762396 91114576 89824769 95162406 95162407 95162408 95162409 95162568 95162569 95162570 95162571 95162572 95162573 95162574 95162575 91373772 97050062 97050063 97050064 91846874 91848228 91848256 91848311 91849191 91849310 91849315 91850171 91851217 91852120 91852649 91853291 91853778 91854857 91855557 91857854 91859090 91859136 91861305 91861703 91861827 102014817 101359398 118968875 118973957 122679508 122692687 124916011 124916012 124916013 124916014 126557672 129630279 131707376 131707498 133611837 133688412 134128057 134814111 135019516 132451890);CHEBI:(53451 61110 60180 61772 61663 53651 7570 59430 18411 144332 52996 27554 60477 52997 62330);PubChem class - bio and metabolites;KEGG:(C19773 C04147 C01518 C02048);Biocyc:(CPD-10703 CPD8J2-19 3-BETA-D-GLUCOSYLGLUCOSE CPD-12789 CPD-13557)"	20621694	365.104949951172	36.868596	"2594_fibl_pilot_pos_sirius_2800"	2800	"CHEBI:144332"	"3-alpha-Mannobiose"	"1.68"	"2"	2800
"C(C1C(C(C(C(O1)O)O)OC2C(C(C(C(O2)CO)O)O)O)O)O"	3258	1	1	1	1	"0.15355324956966446"	-14.2170900240676	1	14.3425829529316	"C12H22O11"	"[M + Na]+"	"QIGJYVCQYDKYDW"	"InChI=1S/C12H22O11/c13-1-3-5(15)7(17)8(18)12(22-3)23-10-6(16)4(2-14)21-11(20)9(10)19/h3-20H,1-2H2"	"Nigerose"	-4.19999981	"129887;439512;439637;440240;4195243;5287770;5288340;5288768;9798107;9798108;9819401;9840966;9967861;11013287;15560009;15560010;15560011;15560014;15560016;16219440;21581151;21581152;21121206;24812250;45480590;44176417;44246480;49820613;49822388;46916363;46916405;46931125;52939789;54229533;60076984;59101134;57679915;59140762;57832405;68977357;68977360;68977795;69903934;69905492;71010344;71749900;70822988;70864857;70875643;70930734;71317027;71476884;90658077;89762396;91114576;89824769;95162406;95162407;95162408;95162409;95162568;95162569;95162570;95162571;95162572;95162573;95162574;95162575;91373772;97050062;97050063;97050064;91846874;91848228;91848256;91848311;91849191;91849310;91849315;91850171;91851217;91852120;91852649;91853291;91853778;91854857;91855557;91857854;91859090;91859136;91861305;91861703;91861827;102014817;101359398;118968875;118973957;122679508;122692687;124916011;124916012;124916013;124916014;126557672;129630279;131707376;131707498;133611837;133688412;134128057;134814111;135019516;132451890"	"HMDB:(29882 60068);SuperNatural:(SN00334900 SN00323622 SN00251805 SN00351022 SN00382142 SN00249049 SN00326958 SN00268649 SN00384785 SN00364508 SN00285437 SN00359243 SN00237947 SN00257979 SN00372975 SN00371581 SN00311516 SN00267586);ZINC bio:(ZINC04095663 ZINC04095664 ZINC04095786 ZINC04095787 ZINC04544899 ZINC04544901 ZINC04544903 ZINC04544905);additional;MeSH:(129887 439512 439637 15560009 15560011 16219440 44246480 97050062 129630279 134128057);Plantcyc:(3-BETA-D-GLUCOSYLGLUCOSE);PubMed;COCONUT:(CNP0217324);KNApSAcK:(1137);Natural Products:(UNPD6272 UNPD57513 UNPD52362 UNPD70960 UNPD134344 UNPD150832 UNPD89720 UNPD208792 UNPD58592 UNPD140653 UNPD166455 UNPD57476 UNPD106821 UNPD195260 UNPD195361 UNPD208852 UNPD32928 UNPD169705 UNPD115297 UNPD94733 UNPD87759);PubChem:(129887 439512 439637 440240 4195243 5287770 5288340 5288768 9798107 9798108 9819401 9840966 9967861 11013287 15560009 15560010 15560011 15560014 15560016 16219440 21581151 21581152 21121206 24812250 45480590 44176417 44246480 49820613 49822388 46916363 46916405 46931125 52939789 54229533 60076984 59101134 57679915 59140762 57832405 68977357 68977360 68977795 69903934 69905492 71010344 71749900 70822988 70864857 70875643 70930734 71317027 71476884 90658077 89762396 91114576 89824769 95162406 95162407 95162408 95162409 95162568 95162569 95162570 95162571 95162572 95162573 95162574 95162575 91373772 97050062 97050063 97050064 91846874 91848228 91848256 91848311 91849191 91849310 91849315 91850171 91851217 91852120 91852649 91853291 91853778 91854857 91855557 91857854 91859090 91859136 91861305 91861703 91861827 102014817 101359398 118968875 118973957 122679508 122692687 124916011 124916012 124916013 124916014 126557672 129630279 131707376 131707498 133611837 133688412 134128057 134814111 135019516 132451890);CHEBI:(53451 61110 60180 61772 61663 53651 7570 59430 18411 144332 52996 27554 60477 52997 62330);PubChem class - bio and metabolites;KEGG:(C19773 C04147 C01518 C02048);Biocyc:(CPD-10703 CPD8J2-19 3-BETA-D-GLUCOSYLGLUCOSE CPD-12789 CPD-13557)"	20621694	365.10514831543	82.963908	"851_fibl_pilot_pos_sirius_927"	927	"CHEBI:144332"	"3-alpha-Mannobiose"	"1.68"	"2"	927
