#Scan#	SpectrumFile	Annotation	OrigAnnotation	Protein	dbIndex	numMods	matchOrientation	startMass	Charge	MQScore	p-value	isDecoy	StrictEnvelopeScore	UnstrictEvelopeScore	CompoundName	Organism	FileScanUniqueID	FDR	LibraryName	mzErrorPPM	LibMetaData	Smiles	Inchi	LibSearchSharedPeaks	Abundance	ParentMassDiff	SpecMZ	ExactMass	LibrarySpectrumID
3059	spectra_filtered.mgf	*..*		:1	83	-1	0	343.1	1	0.984761	0	0	26347700.0	448500.0	Sucrose M+H	GNPS-EMBL-MCF	temp/spectra_filtered.mgf3059	-1	GNPS-EMBL-MCF.mgf	68.222				9	0	0.023407	343.123	0	CCMSLIB00000479739
2777	spectra_filtered.mgf	*..*		:23436	23882	-1	0	135.117	1	0.984689	0	0	950706.0	320000.0	CARVEOL CollisionEnergy:205060 M+H-H2O	BERKELEY-LAB	temp/spectra_filtered.mgf2777	-1	BERKELEY-LAB.mgf	0.677581				6	0	9.15527e-05	135.117	0	CCMSLIB00010125872
3772	spectra_filtered.mgf	*..*		:20521	20967	-1	0	205.195	1	0.984312	0	0	5833410.0	345400.0	Bisabolol CollisionEnergy:205060 M+H-H2O	BERKELEY-LAB	temp/spectra_filtered.mgf3772	-1	BERKELEY-LAB.mgf	0.446174				8	0	9.15527e-05	205.195	0	CCMSLIB00010122956
4954	spectra_filtered.mgf	*..*		:17254	17700	-1	0	165.055	1	0.984021	0	0	5943010.0	2261500.0	p-coumaric acid CollisionEnergy:205060 M+H	BERKELEY-LAB	temp/spectra_filtered.mgf4954	-1	BERKELEY-LAB.mgf	1.75649				6	0	0.000289917	165.055	0	CCMSLIB00010119689
3368	spectra_filtered.mgf	*..*		:15858	13803	-1	0	432.238	1	0.983803	0	0	177.066	449200.0	Eplerenone [M+NH4]+	CMMC-REFRAME-POSITIVE-LIBRARY	temp/spectra_filtered.mgf3368	-1	CMMC-REFRAME-POSITIVE-LIBRARY.mgf	0.423622				8	0	0.000183105	432.238	0	CCMSLIB00012268116
4872	spectra_filtered.mgf	*..*		:10714	11160	-1	0	465.103	1	0.983686	0	0	5879350.0	1302500.0	CCG-208508 CollisionEnergy:102040 M+H	BERKELEY-LAB	temp/spectra_filtered.mgf4872	-1	BERKELEY-LAB.mgf	0.852991				11	0	0.000396729	465.103	0	CCMSLIB00010113148
1132	spectra_filtered.mgf	*..*		:10714	11160	-1	0	465.103	1	0.983686	0	0	5879350.0	1302500.0	CCG-208508 CollisionEnergy:102040 M+H	BERKELEY-LAB	temp/spectra_filtered.mgf1132	-1	BERKELEY-LAB.mgf	1.50914				11	0	0.000701904	465.102	0	CCMSLIB00010113148
3648	spectra_filtered.mgf	*..*		:2951	1794	-1	0	277.216	1	0.983109	0	0	625737.0	297500.0	Spectral Match to 13S-Hydroxy-9Z,11E,15Z-octadecatrienoic acid from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf3648	-1	GNPS-NIST14-MATCHES.mgf	1.10086				12	0	0.000305176	277.216	0	CCMSLIB00003136281
2538	spectra_filtered.mgf	*..*		:2951	1794	-1	0	277.216	1	0.983109	0	0	625737.0	297500.0	Spectral Match to 13S-Hydroxy-9Z,11E,15Z-octadecatrienoic acid from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2538	-1	GNPS-NIST14-MATCHES.mgf	0.660516				12	0	0.000183105	277.216	0	CCMSLIB00003136281
715	spectra_filtered.mgf	*..*		:20150	20596	-1	0	177.055	1	0.983089	0	0	6646090.0	1251000.0	Isoferulic acid CollisionEnergy:205060 M+H-H2O	BERKELEY-LAB	temp/spectra_filtered.mgf715	-1	BERKELEY-LAB.mgf	1.63744				7	0	0.000289917	177.055	0	CCMSLIB00010122585
625	spectra_filtered.mgf	*..*		:234	234	-1	0	204.087	1	0.982812	0	0	136137000.0	305400.0	N-acetyl-beta-D-galactosamine - 40.0 eV Unknown	BIRMINGHAM-UHPLC-MS-POS	temp/spectra_filtered.mgf625	-1	BIRMINGHAM-UHPLC-MS-POS.mgf	0.971959				9	0	0.000198364	204.087	0	CCMSLIB00006113129
3400	spectra_filtered.mgf	*..*		:21	476	-1	0	163.038	1	0.982758	0	0	3056000.0	1589100.0	CAFFEATE M-H2O+H	GNPS-MSMLS	temp/spectra_filtered.mgf3400	-1	GNPS-MSMLS.mgf	3.74362				7	0	0.000610352	163.039	0	CCMSLIB00005464227
4031	spectra_filtered.mgf	*..*		:26	315	-1	0	137.046	1	0.982682	0	0	741910.0	410800.0	HYPOXANTHINE M+H	GNPS-MSMLS	temp/spectra_filtered.mgf4031	-1	GNPS-MSMLS.mgf	0.779384				6	0	0.000106812	137.046	0	CCMSLIB00005464066
3891	spectra_filtered.mgf	*..*		:2996	860	-1	0	496.329	1	0.982096	0	0	5179180.0	6507000.0	Spectral Match to Lyso-PC(16:0) from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf3891	-1	GNPS-NIST14-MATCHES.mgf	21.5203				9	0	0.0106812	496.34	0	CCMSLIB00003135346
350	spectra_filtered.mgf	*..*		:1755	50996	-1	0	360.15	1	0.981682	0	0	361.4	2169100.0	SUCROSE M+NH4	MONA	temp/spectra_filtered.mgf350	-1	MONA.mgf	0.254207				11	0	9.15527e-05	360.15	0	CCMSLIB00006680025
1642	spectra_filtered.mgf	*..*		:21	476	-1	0	163.038	1	0.981661	0	0	3056000.0	1534000.0	CAFFEATE M-H2O+H	GNPS-MSMLS	temp/spectra_filtered.mgf1642	-1	GNPS-MSMLS.mgf	5.52183				7	0	0.000900269	163.039	0	CCMSLIB00005464227
5172	spectra_filtered.mgf	*..*		:1483	50724	-1	0	208.097	1	0.981439	0	0	139.9	554700.0	N-ACETYL-PHENYLALANINE M+H	MONA	temp/spectra_filtered.mgf5172	-1	MONA.mgf	0.513278				6	0	0.000106812	208.097	0	CCMSLIB00006679753
5271	spectra_filtered.mgf	*..*		:20521	20967	-1	0	205.195	1	0.981291	0	0	5833410.0	686200.0	Bisabolol CollisionEnergy:205060 M+H-H2O	BERKELEY-LAB	temp/spectra_filtered.mgf5271	-1	BERKELEY-LAB.mgf	0.446174				8	0	9.15527e-05	205.195	0	CCMSLIB00010122956
1516	spectra_filtered.mgf	*..*		:760	3987	-1	0	355.102	1	0.981139	0	0	168477000.0	2401200.0	Chlorogenic acid M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf1516	-1	GNPS-LIBRARY.mgf	0.0				6	0	0.0	355.102	0	CCMSLIB00004684185
4347	spectra_filtered.mgf	*..*		:1494	1494	-1	0	291.086	1	0.980707	0	0	401360000.0	1037200.0	(?)-Epicatechin - 40.0 eV M+H	BIRMINGHAM-UHPLC-MS-POS	temp/spectra_filtered.mgf4347	-1	BIRMINGHAM-UHPLC-MS-POS.mgf	0.314521				9	0	9.15527e-05	291.086	0	CCMSLIB00006115149
2651	spectra_filtered.mgf	*..*		:1755	50996	-1	0	360.15	1	0.980442	0	0	361.4	6580000.0	SUCROSE M+NH4	MONA	temp/spectra_filtered.mgf2651	-1	MONA.mgf	0.0				11	0	0.0	360.15	0	CCMSLIB00006680025
1883	spectra_filtered.mgf	*..*		:11737	11737	-1	0	463.087	1	0.98034	0	0	104.497	3140400.0	53527-42-7 [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf1883	-1	MSNLIB-POSITIVE.mgf	1.51571				6	0	0.000701904	463.088	0	CCMSLIB00012286038
1646	spectra_filtered.mgf	*..*		:10639	11085	-1	0	435.129	1	0.980238	0	0	5636780.0	1326200.0	Prunin CollisionEnergy:102040 M+H	BERKELEY-LAB	temp/spectra_filtered.mgf1646	-1	BERKELEY-LAB.mgf	1.61309				9	0	0.000701904	435.128	0	CCMSLIB00010113073
982	spectra_filtered.mgf	*..*		:422	49663	-1	0	302.305	1	0.97988	0	0	312.2	358800.0	SPHINGANINE M+H	MONA	temp/spectra_filtered.mgf982	-1	MONA.mgf	1.0095				10	0	0.000305176	302.305	0	CCMSLIB00006678692
4680	spectra_filtered.mgf	*..*		:48073	48073	-1	0	219.113	1	0.979772	0	0	351.454	503300.0	Abrine [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf4680	-1	MSNLIB-POSITIVE.mgf	0.974945				8	0	218.106	219.113	0	CCMSLIB00012364042
3132	spectra_filtered.mgf	*..*		:2787	3233	-1	0	273.076	1	0.979735	0	0	6926550.0	572500.0	naringenin CollisionEnergy:102040 M+H	BERKELEY-LAB	temp/spectra_filtered.mgf3132	-1	BERKELEY-LAB.mgf	0.335265				11	0	9.15527e-05	273.076	0	CCMSLIB00010105221
2689	spectra_filtered.mgf	*..*		:3166	2758	-1	0	180.087	1	0.97939	0	0	251.297	1333000.0	D-Lyxo-Hex-2-ulo-Pyranose [M-H2O+NH4]+	CMMC-REFRAME-POSITIVE-LIBRARY	temp/spectra_filtered.mgf2689	-1	CMMC-REFRAME-POSITIVE-LIBRARY.mgf	1.6946				7	0	0.000305176	180.087	0	CCMSLIB00012249715
5389	spectra_filtered.mgf	*..*		:1	12016	-1	0	449.092	1	0.979364	0	0	223706.0	1048000.0	Quercitrin M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf5389	-1	GNPS-LIBRARY.mgf	34.2488				8	0	0.0153809	449.107	0	CCMSLIB00010012042
1694	spectra_filtered.mgf	*..*		:1755	50996	-1	0	360.15	1	0.979341	0	0	361.4	2704800.0	SUCROSE M+NH4	MONA	temp/spectra_filtered.mgf1694	-1	MONA.mgf	0.508414				11	0	0.000183105	360.15	0	CCMSLIB00006680025
5440	spectra_filtered.mgf	*..*		:3166	2758	-1	0	180.087	1	0.979241	0	0	251.297	5083000.0	D-Lyxo-Hex-2-ulo-Pyranose [M-H2O+NH4]+	CMMC-REFRAME-POSITIVE-LIBRARY	temp/spectra_filtered.mgf5440	-1	CMMC-REFRAME-POSITIVE-LIBRARY.mgf	1.6946				7	0	0.000305176	180.087	0	CCMSLIB00012249715
2286	spectra_filtered.mgf	*..*		:1641	50882	-1	0	247.108	1	0.979114	0	0	377.4	685300.0	N-ACETYLTRYPTOPHAN M+H	MONA	temp/spectra_filtered.mgf2286	-1	MONA.mgf	0.802743				9	0	0.000198364	247.108	0	CCMSLIB00006679911
4148	spectra_filtered.mgf	*..*		:513	122	-1	0	447.092	1	0.978877	0	0	250766000.0	7202400.0	BAICALIN M+H	LEAFBOT	temp/spectra_filtered.mgf4148	-1	LEAFBOT.mgf	0.477806				6	0	0.000213623	447.092	0	CCMSLIB00011427894
1941	spectra_filtered.mgf	*..*		:465	8759	-1	0	209.092	1	0.978873	0	0	1751890.0	223500.0	KYNURENINE - 40.0 eV M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf1941	-1	GNPS-LIBRARY.mgf	0.510835				9	0	0.000106812	209.092	0	CCMSLIB00005883618
1215	spectra_filtered.mgf	*..*		:41870	41870	-1	0	204.123	1	0.978131	0	0	144.34	964400.0	O-acetylcarnitinium [M]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf1215	-1	MSNLIB-POSITIVE.mgf	0.448517				6	0	9.15527e-05	204.123	0	CCMSLIB00012351596
2806	spectra_filtered.mgf	*..*		:760	3987	-1	0	355.102	1	0.977889	0	0	168477000.0	1142100.0	Chlorogenic acid M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf2806	-1	GNPS-LIBRARY.mgf	0.601582				6	0	0.000213623	355.102	0	CCMSLIB00004684185
4989	spectra_filtered.mgf	*..*		:1	12022	-1	0	611.161	1	0.977832	0	0	616672.0	2221700.0	Rutin M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf4989	-1	GNPS-LIBRARY.mgf	0.0				13	0	0.0	611.161	0	CCMSLIB00010012048
3632	spectra_filtered.mgf	*..*		:1415	5144	-1	0	391.287	1	0.977668	0	0	29825.5	1010800.0	Spectral Match to Dioctyl phthalate from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf3632	-1	GNPS-NIST14-MATCHES.mgf	6.86337				6	0	0.00268555	391.284	0	CCMSLIB00003139631
318	spectra_filtered.mgf	*..*		:5160	7186	-1	0	314.139	1	0.977572	0	0	802700.0	901900.0	NCGC00169550-02!(E)-3-(4-hydroxy-3-methoxyphenyl)-N-[2-(4-hydroxyphenyl)ethyl]prop-2-enamide [IIN-based: Match] [M+H]+	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf318	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	0.971467				8	0	0.000305176	314.139	0	CCMSLIB00005722482
5209	spectra_filtered.mgf	*..*		:2214	6887	-1	0	517.135	1	0.977307	0	0	9337470.0	1215900.0	1,3-Dicaffeoyl-epi-quinic acid  M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf5209	-1	GNPS-LIBRARY.mgf	1.53433				9	0	0.000793457	517.134	0	CCMSLIB00005724378
807	spectra_filtered.mgf	*..*		:6311	6309	-1	0	435.129	1	0.977208	0	0	2081.0	6979000.0	ReSpect:PT104280 naringenin-7-O-glucoside|Nari-7-Glc|Prunin|Naringenin 7-O-beta-D-glucoside|4',5-Dihydroxy-7-glucosyloxyflavanone|(S)-7-(beta-D-Glucopyranosyloxy)-2,3-dihydro-5-hydroxy-2-(4-hydroxyphenyl)-4H-1-benzopy [M+H]	RESPECT	temp/spectra_filtered.mgf807	-1	RESPECT.mgf	0.701346				6	0	0.000305176	435.129	0	CCMSLIB00000221187
790	spectra_filtered.mgf	*..*		:23199	23645	-1	0	169.05	1	0.976635	0	0	3624780.0	612300.0	Vanillic acid CollisionEnergy:205060 M+H	BERKELEY-LAB	temp/spectra_filtered.mgf790	-1	BERKELEY-LAB.mgf	2.34681				6	0	0.000396729	169.05	0	CCMSLIB00010125635
2481	spectra_filtered.mgf	*..*		:760	3987	-1	0	355.102	1	0.97611	0	0	168477000.0	17033000.0	Chlorogenic acid M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf2481	-1	GNPS-LIBRARY.mgf	0.859403				7	0	0.000305176	355.102	0	CCMSLIB00004684185
846	spectra_filtered.mgf	*..*		:9897	10343	-1	0	449.108	1	0.975562	0	0	9343710.0	12216700.0	Isoorientin CollisionEnergy:102040 M+H	BERKELEY-LAB	temp/spectra_filtered.mgf846	-1	BERKELEY-LAB.mgf	0.88337				16	0	0.000396729	449.108	0	CCMSLIB00010112331
2905	spectra_filtered.mgf	*..*		:760	3987	-1	0	355.102	1	0.975507	0	0	168477000.0	728100.0	Chlorogenic acid M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf2905	-1	GNPS-LIBRARY.mgf	91.5264				7	0	0.0325012	355.069	0	CCMSLIB00004684185
4254	spectra_filtered.mgf	*..*		:27	593	-1	0	252.109	1	0.975284	0	0	9038980.0	558700.0	DEOXYADENOSINE M+H	GNPS-MSMLS	temp/spectra_filtered.mgf4254	-1	GNPS-MSMLS.mgf	0.0				6	0	0.0	252.109	0	CCMSLIB00005464344
956	spectra_filtered.mgf	*..*		:4746	4746	-1	0	133.061	1	0.975024	0	0	353403.0	4003000.0	L-(-)-Asparagine - 40.0 eV M+H	BIRMINGHAM-UHPLC-MS-POS	temp/spectra_filtered.mgf956	-1	BIRMINGHAM-UHPLC-MS-POS.mgf	0.802726				6	0	0.000106812	133.061	0	CCMSLIB00006120687
4617	spectra_filtered.mgf	*..*		:3229	14173	-1	0	181.05	1	0.97452	0	0	393514000.0	1393300.0	Caffeic Acid M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf4617	-1	GNPS-LIBRARY.mgf	2.19126				8	0	0.000396729	181.05	0	CCMSLIB00012176438
2054	spectra_filtered.mgf	*..*		:868	50109	-1	0	220.118	1	0.974494	0	0	238.1	164000.0	PANTOTHENIC ACID M+H	MONA	temp/spectra_filtered.mgf2054	-1	MONA.mgf	0.415926				9	0	9.15527e-05	220.118	0	CCMSLIB00006679138
2549	spectra_filtered.mgf	*..*		:2074	209	-1	0	193.09	1	0.974343	0	0	868310.0	998600.0	Spectral Match to Sinapyl alcohol from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2549	-1	GNPS-NIST14-MATCHES.mgf	20.7043				7	0	0.0039978	193.086	0	CCMSLIB00003134695
2555	spectra_filtered.mgf	*..*		:4017	1440	-1	0	256.262	1	0.974335	0	0	546673.0	171100.0	Spectral Match to Palmitamide from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2555	-1	GNPS-NIST14-MATCHES.mgf	5.83528				7	0	0.00149536	256.263	0	CCMSLIB00003135927
4357	spectra_filtered.mgf	*..*		:2214	6887	-1	0	517.135	1	0.97402	0	0	9337470.0	3988800.0	1,3-Dicaffeoyl-epi-quinic acid  M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf4357	-1	GNPS-LIBRARY.mgf	0.944205				9	0	0.000488281	517.135	0	CCMSLIB00005724378
2653	spectra_filtered.mgf	*..*		:6734	298	-1	0	133.07	1	0.973828	0	0	208517.0	330700.0	TRANS-CINNAMALDEHYDE M+H	GNPS-EMBL-MCF	temp/spectra_filtered.mgf2653	-1	GNPS-EMBL-MCF.mgf	235.183				6	0	0.0312958	133.101	0	CCMSLIB00000578081
1424	spectra_filtered.mgf	*..*		:5783	6229	-1	0	319.045	1	0.973444	0	0	1163070.0	830800.0	myricetin CollisionEnergy:102040 M+H	BERKELEY-LAB	temp/spectra_filtered.mgf1424	-1	BERKELEY-LAB.mgf	4.40003				15	0	0.00140381	319.044	0	CCMSLIB00010108217
677	spectra_filtered.mgf	*..*		:20665	21111	-1	0	291.098	1	0.972983	0	0	4536420.0	471500.0	32449-99-3 CollisionEnergy:205060 M+H	BERKELEY-LAB	temp/spectra_filtered.mgf677	-1	BERKELEY-LAB.mgf	1.04836				8	0	0.000305176	291.098	0	CCMSLIB00010123100
3234	spectra_filtered.mgf	*..*		:12147	12593	-1	0	195.102	1	0.972718	0	0	2078800.0	589500.0	(1S,2S,6R,7R,9R)-6-methyl-10,12-dioxatricyclo[7.2.1.0<2,7>]dodec-4-en-8-one CollisionEnergy:102040 M+H	BERKELEY-LAB	temp/spectra_filtered.mgf3234	-1	BERKELEY-LAB.mgf	1.56419				6	0	0.000305176	195.102	0	CCMSLIB00010114581
4131	spectra_filtered.mgf	*..*		:760	3987	-1	0	355.102	1	0.971796	0	0	168477000.0	718100.0	Chlorogenic acid M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf4131	-1	GNPS-LIBRARY.mgf	1.37505				6	0	0.000488281	355.102	0	CCMSLIB00004684185
1675	spectra_filtered.mgf	*..*		:9146	9592	-1	0	177.055	1	0.971458	0	0	45811500.0	432100.0	ferulic acid CollisionEnergy:102040 M+H-H2O	BERKELEY-LAB	temp/spectra_filtered.mgf1675	-1	BERKELEY-LAB.mgf	2.24071				7	0	0.000396729	177.055	0	CCMSLIB00010111580
3829	spectra_filtered.mgf	*..*		:1973	5213	-1	0	311.164	1	0.971327	0	0	173291.0	536500.0	Spectral Match to Avobenzone from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf3829	-1	GNPS-NIST14-MATCHES.mgf	1.56921				9	0	0.000488281	311.164	0	CCMSLIB00003139700
3855	spectra_filtered.mgf	*..*		:5160	7186	-1	0	314.139	1	0.971212	0	0	802700.0	435300.0	NCGC00169550-02!(E)-3-(4-hydroxy-3-methoxyphenyl)-N-[2-(4-hydroxyphenyl)ethyl]prop-2-enamide [IIN-based: Match] [M+H]+	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf3855	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	1.65149				7	0	0.000518799	314.138	0	CCMSLIB00005722482
1182	spectra_filtered.mgf	*..*		:10908	11354	-1	0	207.065	1	0.971169	0	0	4910150.0	2948000.0	SINAPIC ACID CollisionEnergy:102040 M+H-H2O	BERKELEY-LAB	temp/spectra_filtered.mgf1182	-1	BERKELEY-LAB.mgf	0.442145				8	0	9.15527e-05	207.065	0	CCMSLIB00010113342
1962	spectra_filtered.mgf	*..*		:558	7450	-1	0	286.144	1	0.971107	0	0	188588000.0	775500.0	1-[(4-hydroxyphenyl)methyl]-6-methoxy-1,2,3,4-tetrahydroisoquinolin-7-ol M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf1962	-1	GNPS-LIBRARY.mgf	0.746558				10	0	0.000213623	286.144	0	CCMSLIB00005724962
134	spectra_filtered.mgf	*..*		:29916	29916	-1	0	382.129	1	0.971051	0	0	109.354	1950000.0	(6S)-6-[[(5R)-5,6,7,8-Tetrahydro-6,6-dimethyl-1,3-dioxolo[4,5-g]isoquinolin-6-ium]-5alpha-yl]furo[3,4-e]-1,3-benzodioxol-8(6H)-one [M]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf134	-1	MSNLIB-POSITIVE.mgf	0.479172				10	0	0.000183105	382.129	0	CCMSLIB00012327538
5280	spectra_filtered.mgf	*..*		:6734	298	-1	0	133.07	1	0.970608	0	0	208517.0	392900.0	TRANS-CINNAMALDEHYDE M+H	GNPS-EMBL-MCF	temp/spectra_filtered.mgf5280	-1	GNPS-EMBL-MCF.mgf	235.183				6	0	0.0312958	133.101	0	CCMSLIB00000578081
1636	spectra_filtered.mgf	*..*		:1574	267	-1	0	225.09	1	0.970468	0	0	4567510.0	204600.0	3-HYDROXYKYNURENINE M+H	GNPS-EMBL-MCF	temp/spectra_filtered.mgf1636	-1	GNPS-EMBL-MCF.mgf	12.88				9	0	0.00289917	225.087	0	CCMSLIB00000578050
1027	spectra_filtered.mgf	*..*		:2074	209	-1	0	193.09	1	0.970408	0	0	868310.0	1622000.0	Spectral Match to Sinapyl alcohol from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1027	-1	GNPS-NIST14-MATCHES.mgf	21.1785				7	0	0.00408936	193.086	0	CCMSLIB00003134695
5337	spectra_filtered.mgf	*..*		:1	11994	-1	0	465.103	1	0.970282	0	0	183456.0	3898200.0	Hyperoside M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf5337	-1	GNPS-LIBRARY.mgf	1.04983				15	0	0.000488281	465.103	0	CCMSLIB00010012020
5180	spectra_filtered.mgf	*..*		:1	11994	-1	0	465.103	1	0.970282	0	0	183456.0	3898200.0	Hyperoside M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf5180	-1	GNPS-LIBRARY.mgf	0.0				15	0	0.0	465.103	0	CCMSLIB00010012020
1105	spectra_filtered.mgf	*..*		:294	3373	-1	0	205.213	1	0.970231	0	0	13712100.0	467900.0	Bufotenine M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf1105	-1	GNPS-LIBRARY.mgf	386.427				8	0	0.0792999	205.134	0	CCMSLIB00004678666
3241	spectra_filtered.mgf	*..*		:513	301	-1	0	579.171	1	0.969976	0	0	108681000.0	2715900.0	KAEMPFERITRIN M+H	LEAFBOT	temp/spectra_filtered.mgf3241	-1	LEAFBOT.mgf	1.58075				8	0	0.000915527	579.17	0	CCMSLIB00011428073
2763	spectra_filtered.mgf	*..*		:21616	18786	-1	0	372.129	1	0.969796	0	0	126.601	5361600.0	CHLOROGENIC ACID [M+NH4]+	CMMC-REFRAME-POSITIVE-LIBRARY	temp/spectra_filtered.mgf2763	-1	CMMC-REFRAME-POSITIVE-LIBRARY.mgf	97.5076				6	0	0.0362854	372.093	0	CCMSLIB00012273099
2035	spectra_filtered.mgf	*..*		:7415	83	-1	0	482.324	1	0.96964	0	0	1929020.0	3711300.0	Spectral Match to HEPC from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2035	-1	GNPS-NIST14-MATCHES.mgf	1.45525				6	0	0.000701904	482.325	0	CCMSLIB00003134569
3575	spectra_filtered.mgf	*..*		:15475	13473	-1	0	311.185	1	0.969501	0	0	268.389	642000.0	pranolium [M+Na]+	CMMC-REFRAME-POSITIVE-LIBRARY	temp/spectra_filtered.mgf3575	-1	CMMC-REFRAME-POSITIVE-LIBRARY.mgf	0.980689				13	0	0.000305176	311.185	0	CCMSLIB00012267786
3462	spectra_filtered.mgf	*..*		:85074	85074	-1	0	272.12	1	0.969429	0	0	2888.0	380100.0	Higenamine [M+H]+	BMDMS-NP	temp/spectra_filtered.mgf3462	-1	BMDMS-NP.mgf	29.0462				8	0	0.00790405	272.128	0	CCMSLIB00006439374
5056	spectra_filtered.mgf	*..*		:9444	9890	-1	0	433.113	1	0.968525	0	0	9720460.0	1644200.0	Isovitexin CollisionEnergy:102040 M+H	BERKELEY-LAB	temp/spectra_filtered.mgf5056	-1	BERKELEY-LAB.mgf	0.915993				16	0	0.000396729	433.113	0	CCMSLIB00010111878
704	spectra_filtered.mgf	*..*		:61965	61965	-1	0	303.05	1	0.968235	0	0	2727.0	255800.0	2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-4H-chromen-4-one [M+H]+	BMDMS-NP	temp/spectra_filtered.mgf704	-1	BMDMS-NP.mgf	0.302104				14	0	9.15527e-05	303.05	0	CCMSLIB00006416265
366	spectra_filtered.mgf	*..*		:83522	83522	-1	0	310.165	1	0.968165	0	0	111.223	17865000.0	SCHEMBL424527 [M]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf366	-1	MSNLIB-POSITIVE.mgf	0.393566				9	0	0.00012207	310.165	0	CCMSLIB00012434774
2774	spectra_filtered.mgf	*..*		:21826	22272	-1	0	226.182	1	0.967463	0	0	15217400.0	604100.0	VITAMIN K1 CollisionEnergy:205060 M+2H]	BERKELEY-LAB	temp/spectra_filtered.mgf2774	-1	BERKELEY-LAB.mgf	7.96057				12	0	0.00180054	226.18	0	CCMSLIB00010124262
4607	spectra_filtered.mgf	*..*		:834	254	-1	0	279.134	1	0.967384	0	0	20397800.0	270100.0	Spectral Match to Tyr-Pro from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf4607	-1	GNPS-NIST14-MATCHES.mgf	0.327988				7	0	9.15527e-05	279.134	0	CCMSLIB00003134740
622	spectra_filtered.mgf	*..*		:98732	98732	-1	0	373.222	1	0.967172	0	0	372.599	808300.0	3,5,5-Trimethyl-4-[3-(beta-D-glucopyranosyloxy)butyl]-2-cyclohexene-1-one [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf622	-1	MSNLIB-POSITIVE.mgf	0.0				10	0	0.0	373.222	0	CCMSLIB00012449984
4695	spectra_filtered.mgf	*..*		:2549	2453	-1	0	522.355	1	0.966016	0	0	1976950.0	15077000.0	Spectral Match to 1-(9Z-Octadecenoyl)-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf4695	-1	GNPS-NIST14-MATCHES.mgf	1.16846				9	0	0.000610352	522.356	0	CCMSLIB00003136940
2826	spectra_filtered.mgf	*..*		:860	50101	-1	0	288.217	1	0.965467	0	0	137.5	262700.0	OCTANOYLCARNITINE M+H	MONA	temp/spectra_filtered.mgf2826	-1	MONA.mgf	0.741188				6	0	0.000213623	288.217	0	CCMSLIB00006679130
1982	spectra_filtered.mgf	*..*		:694	12693	-1	0	230.096	1	0.965369	0	0	27949700.0	683000.0	Massbank:UA006001 L-(+)-Ergothioneine|L-Ergothioneine|5-[(2S)-2-Carboxy-2-(trimethylazaniumyl)ethyl]-1H-imidazole-2-thiolate M+H	MASSBANK	temp/spectra_filtered.mgf1982	-1	MASSBANK.mgf	1.25998				8	0	0.000289917	230.096	0	CCMSLIB00005726245
