feature_id	rank_spec	msms_score	libname	structure_wikidata	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	structure_nameTraditional	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_wikidata	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	organism_taxonomy_10varietas	matched_domain	matched_kingdom	matched_phylum	matched_class	matched_order	matched_family	matched_tribe	matched_genus	matched_species	score_taxo	score_max_consistency	final_score	rank_final	component_id	structure_taxonomy_npclassifier_01pathway_consensus	freq_structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass_consensus	freq_structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class_consensus	freq_structure_taxonomy_npclassifier_03class
106	1.0|1.0|1.0|1.0|1.0|1.0	0.0|0.0|0.0|0.0|0.0|0.0	MS1_match|MS1_match|MS1_match|MS1_match|MS1_match|MS1_match	http://www.wikidata.org/entity/Q105132849|http://www.wikidata.org/entity/Q105329216|http://www.wikidata.org/entity/Q105157088|http://www.wikidata.org/entity/Q105367928|http://www.wikidata.org/entity/Q104400053|http://www.wikidata.org/entity/Q105377663	JPJJVAXMKUXVAG-NUNXZZDCSA-N|XJUFXNXZZRHROZ-SSHUMNHMSA-N|LTPWXJPRGRSAIO-IUBWNAFWSA-N|YXNSRUQZUQFDQO-HZTOAZILSA-N|LWOZDCFSMDBOSA-AQEIEYEASA-N|ZIYAVSIQJMDPSW-IWFYUHSVSA-N	InChI=1S/C15H20O5/c1-8-6-11-10(9(2)13(16)19-11)7-12-14(3,17)4-5-15(8,12)20-18/h10-12,17-18H,1-2,4-7H2,3H3/t10-,11+,12+,14-,15+/m1/s1|InChI=1S/C15H20O5/c1-7-3-4-10-13(20-14(18)15(10,19)6-16)12-8(2)11(17)5-9(7)12/h8-10,12-13,16,19H,1,3-6H2,2H3/t8-,9+,10-,12+,13+,15+/m1/s1|InChI=1S/C15H20O5/c1-8-9-6-11-10(4-5-14(11,2)17)15(3,20-18)7-12(9)19-13(8)16/h4,9,11-12,17-18H,1,5-7H2,2-3H3/t9-,11+,12-,14-,15+/m1/s1|InChI=1S/C15H20O5/c1-7-3-4-9-8(2)14(18)20-13(9)12-10(7)5-11(17)15(12,19)6-16/h8-10,12-13,16,19H,1,3-6H2,2H3/t8-,9-,10-,12-,13-,15+/m0/s1|InChI=1S/C15H20O5/c1-7-3-4-10-13(20-14(18)15(10,19)6-16)12-8(2)11(17)5-9(7)12/h9-13,16-17,19H,1-6H2/t9-,10+,11-,12-,13-,15-/m0/s1|InChI=1S/C15H20O5/c1-5-8-4-9(16)6(2)10(8)14-11(13(18)12(5)17)7(3)15(19)20-14/h6-8,10-14,17-18H,1,4H2,2-3H3/t6-,7+,8+,10+,11-,12+,13-,14-/m1/s1	C=C1C(=O)O[C@H]2CC(=C)[C@@]3(OO)CC[C@@](C)(O)[C@@H]3C[C@H]12|C=C1CC[C@@H]2[C@H](OC(=O)[C@]2(O)CO)[C@H]2[C@H](C)C(=O)C[C@@H]12|C=C1C(=O)O[C@@H]2C[C@](C)(OO)C3=CC[C@@](C)(O)[C@H]3C[C@H]12|C=C1CC[C@@H]2[C@H](OC(=O)[C@H]2C)[C@@H]2[C@H]1CC(=O)[C@]2(O)CO|C=C1[C@@H]2[C@H]3OC(=O)[C@](O)(CO)[C@@H]3CCC(=C)[C@@H]2C[C@@H]1O|C=C1[C@H](O)[C@H](O)[C@@H]2[C@H](OC(=O)[C@H]2C)[C@H]2[C@H](C)C(=O)C[C@@H]12	C15H20O5|C15H20O5|C15H20O5|C15H20O5|C15H20O5|C15H20O5	pos_1_1proton1ammonium|pos_1_1proton1ammonium|pos_1_1proton1ammonium|pos_1_1proton1ammonium|pos_1_1proton1ammonium|pos_1_1proton1ammonium	280.13107374|280.13107374|280.13107374|280.13107374|280.13107374|280.13107374	(3aR)-5alpha-Hydroxy-7abeta-(hydroperoxy)-3,8-bismethylene-5-methyl-3aalpha,4,4aalpha,5,6,7,7a,8,9,9abeta-decahydroazuleno[6,5-b]furan-2(3H)-one|4beta,15-Dihydro-3-dehydrosolstitialin A|(3aR,5S,8R,8aS,9aR)-5-hydroperoxy-8-hydroxy-5,8-dimethyl-1-methylidene-3a,4,7,8a,9,9a-hexahydroazuleno[6,5-b]furan-2-one|(3S,3abeta,6abeta,9abeta,9balpha)-3beta-Methyl-6-methylene-9beta-hydroxy-9-(hydroxymethyl)octahydroazuleno[4,5-b]furan-2,8(3H,4H)-dione|Solstitialin|(3S,3aR,4R,5S,6aR,9S,9aR,9bR)-4,5-dihydroxy-3,9-dimethyl-6-methylidene-3a,4,5,6a,7,9,9a,9b-octahydro-3H-azuleno[4,5-b]furan-2,8-dione	JPJJVAXMKUXVAG|XJUFXNXZZRHROZ|LTPWXJPRGRSAIO|YXNSRUQZUQFDQO|LWOZDCFSMDBOSA|ZIYAVSIQJMDPSW	Terpenoids|Terpenoids|Terpenoids|Terpenoids|Terpenoids|Terpenoids	Sesquiterpenoids|Sesquiterpenoids|Sesquiterpenoids|Sesquiterpenoids|Sesquiterpenoids|Sesquiterpenoids	Guaiane sesquiterpenoids|Guaiane sesquiterpenoids|Guaiane sesquiterpenoids|Guaiane sesquiterpenoids|Guaiane sesquiterpenoids|Guaiane sesquiterpenoids	http://www.wikidata.org/entity/Q42689691|http://www.wikidata.org/entity/Q15563251|http://www.wikidata.org/entity/Q42689691|http://www.wikidata.org/entity/Q15569531|http://www.wikidata.org/entity/Q2068262|http://www.wikidata.org/entity/Q32856915	Klasea latifolia|Centaurea behen|Klasea latifolia|Centaurea musimomum|Centaurea solstitialis|Volutaria tubuliflora	657106.0|193978.0|657106.0|7613252.0|852752.0|3894371.0	['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']	['Asterales']|['Asterales']|['Asterales']|['Asterales']|['Asterales']|['Asterales']	['Asteraceae']|['Asteraceae']|['Asteraceae']|['Asteraceae']|['Asteraceae']|['Asteraceae']	['Cardueae']|['Cardueae']|['Cardueae']|['Cardueae']|['Cardueae']|['Cardueae']	['Klasea']|['Centaurea']|['Klasea']|['Centaurea']|['Centaurea']|['Volutaria']	['Klasea latifolia']|['Centaurea behen']|['Klasea latifolia']|['Centaurea musimomum']|['Centaurea solstitialis']|['Volutaria tubuliflora']	nan|nan|nan|nan|nan|nan	['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']	['Asterales']|['Asterales']|['Asterales']|['Asterales']|['Asterales']|['Asterales']	['Asteraceae']|['Asteraceae']|['Asteraceae']|['Asteraceae']|['Asteraceae']|['Asteraceae']	['Cardueae']|['Cardueae']|['Cardueae']|['Cardueae']|['Cardueae']|['Cardueae']	nan|nan|nan|nan|nan|nan	nan|nan|nan|nan|nan|nan	7|7|7|7|7|7	3|3|3|3|3|3	8.5|8.5|8.5|8.5|8.5|8.5	1|1|1|1|1|1	117	Terpenoids	1.0	Sesquiterpenoids	1.0	Guaiane sesquiterpenoids	1.0
1061	1.0	0.6912273	ISDB	http://www.wikidata.org/entity/Q27139262	PPQRSMGDOHLTBE-UWVGGRQHSA-N	InChI=1S/C12H16N2O4/c13-9(7-15)11(16)14-10(12(17)18)6-8-4-2-1-3-5-8/h1-5,9-10,15H,6-7,13H2,(H,14,16)(H,17,18)/t9-,10-/m0/s1	N[C@@H](CO)C(=O)N[C@@H](Cc1ccccc1)C(=O)O	C12H16N2O4	nan	252.111006992	Ser-phe	PPQRSMGDOHLTBE	Amino acids and Peptides	Small peptides	Dipeptides	http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	2	7.764909267425537	1	74	Amino acids and Peptides	0.21978021978021978	Small peptides	0.21978021978021978	Aminoacids	0.12087912087912088
1063	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q19606345	OGLDWXZKYODSOB-UHFFFAOYSA-N	InChI=1S/C10H16/c1-8(2)10-6-4-9(3)5-7-10/h4-6,8,10H,7H2,1-3H3	CC1=CCC(C(C)C)C=C1	C10H16	pos_1_1proton1ammonium	136.125200512	alpha-Phellandrene	OGLDWXZKYODSOB	Terpenoids	Monoterpenoids	Monocyclic monoterpenoids	http://www.wikidata.org/entity/Q10998	Solanum tuberosum	494835.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Solaneae']	['Solanum']	['Solanum tuberosum']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Solaneae']	['Solanum']	['Solanum tuberosum']	9	3	10.5	1	762	Terpenoids	1.0	Monoterpenoids	1.0	Monocyclic monoterpenoids	1.0
1064	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q104988230	DTEIMVRBDJBZAX-JAWKVFOISA-N	InChI=1S/C37H43NO9/c1-22-15-16-36(6,7)31(41)19-30(45-35(43)28-14-11-17-38-21-28)23(2)18-29-32(46-34(42)27-12-9-8-10-13-27)24(3)20-37(29,47-26(5)40)33(22)44-25(4)39/h8-18,21-22,24,29-30,32-33H,19-20H2,1-7H3/b16-15+,23-18+/t22-,24-,29+,30-,32+,33-,37-/m1/s1	CC(=O)O[C@@H]1[C@H](C)/C=C/C(C)(C)C(=O)C[C@@H](OC(=O)c2cccnc2)/C(C)=C/[C@H]2[C@@H](OC(=O)c3ccccc3)[C@H](C)C[C@]12OC(C)=O	C37H43NO9	pos_1_1proton	645.293781956	[(1S,2R,3aR,4R,5R,6E,11R,12E,13aS)-3a,4-diacetyloxy-1-benzoyloxy-2,5,8,8,12-pentamethyl-9-oxo-1,2,3,4,5,10,11,13a-octahydrocyclopenta[12]annulen-11-yl] pyridine-3-carboxylate	DTEIMVRBDJBZAX	Terpenoids	Diterpenoids	Jatrophane diterpenoids	http://www.wikidata.org/entity/Q148889	Euphorbia helioscopia	46554.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malpighiales']	['Euphorbiaceae']	['Euphorbieae']	['Euphorbia']	['Euphorbia helioscopia']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malpighiales']	['Euphorbiaceae']	['Euphorbieae']	nan	nan	7	3	8.5	1	88	Terpenoids	0.9130434782608695	Diterpenoids	0.8260869565217391	Jatrophane diterpenoids	0.4782608695652174
1065	1.0	0.80621916	ISDB	http://www.wikidata.org/entity/Q27132980	KQXDGUVSAAQARU-HZJYTTRNSA-N	InChI=1S/C20H37NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20(23)21-18-19-22/h6-7,9-10,22H,2-5,8,11-19H2,1H3,(H,21,23)/b7-6-,10-9-	CCCCC/C=C\C/C=C\CCCCCCCC(=O)NCCO	C20H37NO2	nan	323.282429424	Linoleoyl ethanolamide	KQXDGUVSAAQARU	Fatty acids	Fatty amides	N-acyl ethanolamines (endocannabinoids)	http://www.wikidata.org/entity/Q144795	Pisum	825832.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Fabales']	['Fabaceae']	['Fabeae']	['Pisum']	['Unknown']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	2	5.224876642227173	1	332	Fatty acids	0.17391304347826086	Fatty amides	0.13043478260869565	Piperidine alkaloids	0.08695652173913043
1069	1.0	0.27946636	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	JYGCFKIEXRCHGG	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	1.1178654432296753	1	758	nan	nan	nan	nan	nan	nan
107	1.0	0.6316244	ISDB	http://www.wikidata.org/entity/Q27999998	XQZVZULJKVALRI-UHFFFAOYSA-N	InChI=1S/C8H15NOS2/c1-12(10)7-5-3-2-4-6-9-8-11/h2-7H2,1H3	C[S+]([O-])CCCCCCN=C=S	C8H15NOS2	nan	205.0595061	1-Isothiocyanato-6-(methylsulfinyl)hexane	XQZVZULJKVALRI	nan	nan	nan	http://www.wikidata.org/entity/Q49855	Eutrema japonicum	185264.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Eutremeae']	['Eutrema']	['Eutrema japonicum']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	nan	nan	nan	nan	nan	nan	3	0	5.5264976024627686	1	54	Alkaloids	0.2857142857142857	Nicotinic acid alkaloids	0.2857142857142857	Pyridine alkaloids	0.2857142857142857
1075	1.0	0.3041815	ISDB	http://www.wikidata.org/entity/Q74411108	SHZGCJCMOBCMKK-JFNONXLTSA-N	InChI=1S/C6H12O5/c1-2-3(7)4(8)5(9)6(10)11-2/h2-10H,1H3/t2-,3-,4+,5+,6?/m0/s1	C[C@@H]1OC(O)[C@H](O)[C@H](O)[C@H]1O	C6H12O5	nan	164.068473484	L-Rhamnose	SHZGCJCMOBCMKK	Carbohydrates	Saccharides	Disaccharides	http://www.wikidata.org/entity/Q21126	Plantago maritima	236705.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Plantaginaceae']	['Plantagineae']	['Plantago']	['Plantago maritima']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Plantaginaceae']	nan	nan	nan	6	3	8.716725945472717	1	313	Carbohydrates	0.8571428571428571	Saccharides	0.7142857142857143	Disaccharides	0.42857142857142855
1079	2.0	0.6707805	ISDB	http://www.wikidata.org/entity/Q105522	LEHOTFFKMJEONL-UHFFFAOYSA-N	InChI=1S/C5H4N4O3/c10-3-1-2(7-4(11)6-1)8-5(12)9-3/h(H4,6,7,8,9,10,11,12)	Oc1nc(O)c2nc(O)[nH]c2n1	C5H4N4O3	nan	168.028339988	Uric acid	LEHOTFFKMJEONL	Alkaloids	nan	nan	http://www.wikidata.org/entity/Q130888	Drosophila melanogaster	505714.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Diptera']	['Drosophilidae']	['Drosophilini']	['Drosophila']	['Drosophila melanogaster']	nan	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	nan	nan	nan	nan	nan	4	1	7.183121919631958	1	967	Alkaloids	0.5	nan	nan	nan	nan
108	1.0	0.3784014	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	XPJRQAIZZQMSCM	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	1.5136055946350098	1	11	nan	nan	nan	nan	nan	nan
1080	1.0|1.0	0.0|0.0	MS1_match|MS1_match	http://www.wikidata.org/entity/Q27140143|http://www.wikidata.org/entity/Q27103090	KTHADMDGDNYQRX-UHFFFAOYSA-N|KMAKOBLIOCQGJP-UHFFFAOYSA-N	InChI=1S/C11H11NO2/c1-14-11(13)6-8-7-12-10-5-3-2-4-9(8)10/h2-5,7,12H,6H2,1H3|InChI=1S/C9H7NO2/c11-9(12)7-5-10-8-4-2-1-3-6(7)8/h1-5,10H,(H,11,12)	COC(=O)Cc1c[nH]c2ccccc12|O=C(O)c1c[nH]c2ccccc12	C11H11NO2|C9H7NO2	pos_1_1proton1methanol|pos_1_1proton1isopropanol	189.078978592|161.047678464	methyl 2-(1H-indol-3-yl)acetate|Indole-3-carboxylic acid	KTHADMDGDNYQRX|KMAKOBLIOCQGJP	Alkaloids|Alkaloids	Tryptophan alkaloids|Tryptophan alkaloids	Simple indole alkaloids|Simple indole alkaloids	http://www.wikidata.org/entity/Q155867|http://www.wikidata.org/entity/Q13113095	Ricinus communis|Trewia nudiflora	339346.0|375532.0	['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']	['Malpighiales']|['Malpighiales']	['Euphorbiaceae']|['Euphorbiaceae']	['Acalypheae']|['Acalypheae']	['Ricinus']|['Mallotus']	['Ricinus communis']|['Mallotus nudiflorus']	nan|nan	['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']	['Malpighiales']|['Malpighiales']	['Euphorbiaceae']|['Euphorbiaceae']	nan|nan	nan|nan	nan|nan	6|6	1|1	6.5|6.5	1|1	576	Alkaloids	0.6	Tyrosine alkaloids	0.4	Isoquinoline alkaloids	0.4
1082	1.0	0.8642372	ISDB	http://www.wikidata.org/entity/Q105382083	ZRMFWYQIICGVKU-JYZFZSDMSA-N	InChI=1S/C20H24O3/c1-10-16-14(23-18(10)22)8-13-12(17(16)21)4-5-15-19(13,2)7-6-11-9-20(11,15)3/h11,14-15H,4-9H2,1-3H3/t11?,14-,15+,19+,20+/m1/s1	CC1=C2C(=O)C3=C(C[C@H]2OC1=O)[C@]1(C)CCC2C[C@]2(C)[C@H]1CC3	C20H24O3	nan	312.172544628	Retusolide B	ZRMFWYQIICGVKU	Terpenoids	Diterpenoids	Cycloabietane diterpenoids	http://www.wikidata.org/entity/Q5851932	Euphorbia sulcata	1028483.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malpighiales']	['Euphorbiaceae']	['Euphorbieae']	['Euphorbia']	['Euphorbia sulcata']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malpighiales']	['Euphorbiaceae']	['Euphorbieae']	nan	nan	7	3	11.95694875717163	1	806	Terpenoids	1.0	Diterpenoids	1.0	Cycloabietane diterpenoids	1.0
1083	1.0	0.39703688	ISDB	http://www.wikidata.org/entity/Q111726863	IUXDXOFLHJPUBQ-UHFFFAOYSA-N	InChI=1S/C35H42O9/c1-21(43-29(38)22-10-6-4-7-11-22)33(40)16-17-34(41)32(33,3)28(44-30(39)23-12-8-5-9-13-23)20-26-31(2)15-14-25(36)18-24(31)19-27(37)35(26,34)42/h4-13,19,21,25-28,36-37,40-42H,14-18,20H2,1-3H3	CC(OC(=O)c1ccccc1)C1(O)CCC2(O)C3(O)C(O)C=C4CC(O)CCC4(C)C3CC(OC(=O)c3ccccc3)C12C	C35H42O9	nan	606.282882924	[17-(1-Benzoyloxyethyl)-3,7,8,14,17-pentahydroxy-10,13-dimethyl-1,2,3,4,7,9,11,12,15,16-decahydrocyclopenta[a]phenanthren-12-yl] benzoate	IUXDXOFLHJPUBQ	Terpenoids	Steroids	Pregnane steroids	http://www.wikidata.org/entity/Q31934362	Cynanchum rostellatum	592208.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Gentianales']	['Apocynaceae']	['Asclepiadeae']	['Cynanchum']	['Cynanchum rostellatum']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	0	5.588147521018982	1	-1	nan	nan	nan	nan	nan	nan
1084	1.0	0.3367769	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	JFQHGWIDLBBFDM	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	1.3471076488494873	1	-1	nan	nan	nan	nan	nan	nan
1085	6.0	0.75999063	ISDB	http://www.wikidata.org/entity/Q415885	VZCCETWTMQHEPK-QNEBEIHSSA-N	InChI=1S/C18H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h6-7,9-10,12-13H,2-5,8,11,14-17H2,1H3,(H,19,20)/b7-6-,10-9-,13-12-	CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)O	C18H30O2	nan	278.2245802	gamma-Linolenic acid	VZCCETWTMQHEPK	Fatty acids	Fatty Acids and Conjugates	Unsaturated fatty acids	http://www.wikidata.org/entity/Q306939	Apis cerana	625771.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Apidae']	['Apini']	['Apis']	['Apis cerana']	nan	['Eukaryota']	['Metazoa']	nan	nan	nan	nan	nan	nan	nan	2	3	6.539962530136108	1	15	Fatty acids	0.803030303030303	Fatty Acids and Conjugates	0.36363636363636365	Unsaturated fatty acids	0.25757575757575757
1091	17.0	0.45400757	ISDB	http://www.wikidata.org/entity/Q27272471	YQUQWHNMBPIWGK-UHFFFAOYSA-N	InChI=1S/C9H12O/c1-7(2)8-3-5-9(10)6-4-8/h3-7,10H,1-2H3	CC(C)c1ccc(O)cc1	C9H12O	nan	136.088815004	4-Isopropylphenol	YQUQWHNMBPIWGK	Terpenoids	Monoterpenoids	Menthane monoterpenoids	http://www.wikidata.org/entity/Q15585156	Achillea grandifolia	245232.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Anthemideae']	['Achillea']	['Achillea grandifolia']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	3	7.316030263900757	1	938	Shikimates and Phenylpropanoids	1.0	Monoterpenoids	1.0	Menthane monoterpenoids	1.0
1092	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q82374451	CMWJUTZFSDKTAV-UHFFFAOYSA-N	InChI=1S/C24H30N4O/c1-26(2)13-11-17-15-25-20-9-10-22(29)24(23(17)20)28-16-18(12-14-27(3)4)19-7-5-6-8-21(19)28/h5-10,15-16,25,29H,11-14H2,1-4H3	CN(C)CCc1cn(-c2c(O)ccc3[nH]cc(CCN(C)C)c23)c2ccccc12	C24H30N4O	pos_1_minus1proton1iron	390.2419615799999	3,3'-Bis[2-(dimethylamino)ethyl]-1'H-[1,4'-biindol]-5'-ol	CMWJUTZFSDKTAV	Alkaloids	Tryptophan alkaloids	Simple indole alkaloids	http://www.wikidata.org/entity/Q161114	Arundo donax	659304.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Poales']	['Poaceae']	['Arundineae']	['Arundo']	['Arundo donax']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Poales']	['Poaceae']	nan	nan	nan	6	3	7.5	1	901	Alkaloids	1.0	Tryptophan alkaloids	0.5	Simple indole alkaloids	0.5
1093	8.0	0.92312783	ISDB	http://www.wikidata.org/entity/Q105235796	RGESNQJVOSGLKA-FCHSOHFDSA-N	InChI=1S/C15H22O/c1-9-5-6-11-12(9)13(16)14(2,3)7-10-8-15(10,11)4/h9-10H,5-8H2,1-4H3/t9-,10-,15+/m1/s1	C[C@@H]1CCC2=C1C(=O)C(C)(C)C[C@@H]1C[C@]21C	C15H22O	nan	218.167065324	(1aS,5R,7bS)-3,3,5,7b-tetramethyl-1,1a,2,5,6,7-hexahydrocyclopropa[e]azulen-4-one	RGESNQJVOSGLKA	Terpenoids	Sesquiterpenoids	Africanane sesquiterpenoids	http://www.wikidata.org/entity/Q5976871	Lippia integrifolia	812012.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Verbenaceae']	['Lantaneae']	['Lippia']	['Lippia integrifolia']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	nan	nan	nan	nan	5	0	8.692511320114136	1	-1	nan	nan	nan	nan	nan	nan
1095	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105283468	VBSPBYNZPRRGSB-UHFFFAOYSA-N	InChI=1S/C13H18O7/c14-5-9-10(16)11(17)12(18)13(20-9)19-6-7-3-1-2-4-8(7)15/h1-4,9-18H,5-6H2	OCC1OC(OCc2ccccc2O)C(O)C(O)C1O	C13H18O7	pos_1_1proton2acetonitrile	286.105252916	Isosalicin	VBSPBYNZPRRGSB	Shikimates and Phenylpropanoids	nan	nan	http://www.wikidata.org/entity/Q145166	Duboisia myoporoides	810421.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Anthocercideae']	['Duboisia']	['Duboisia myoporoides']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	nan	nan	nan	6	1	6.5	1	323	Shikimates and Phenylpropanoids	0.38461538461538464	Phenylpropanoids (C6-C3)	0.19230769230769232	Cinnamic acids and derivatives	0.19230769230769232
1100	3.0	0.9673244	ISDB	http://www.wikidata.org/entity/Q104998772	FOHXFLPXBUAOJM-FVNGHLGHSA-N	InChI=1S/C21H20O13/c22-5-12-15(28)17(30)18(31)21(33-12)34-20-16(29)13-8(24)3-7(23)4-11(13)32-19(20)6-1-9(25)14(27)10(26)2-6/h1-4,12,15,17-18,21-28,30-31H,5H2/t12-,15-,17+,18-,21+/m0/s1	O=c1c(O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12	C21H20O13	nan	480.0903906999998	5,7-dihydroxy-3-[(2R,3S,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2-(3,4,5-trihydroxyphenyl)chromen-4-one	FOHXFLPXBUAOJM	Shikimates and Phenylpropanoids	Flavonoids	Flavonols	http://www.wikidata.org/entity/Q15389234	Euphorbia stepposa	535737.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malpighiales']	['Euphorbiaceae']	['Euphorbieae']	['Euphorbia']	['Euphorbia stepposa']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malpighiales']	['Euphorbiaceae']	['Euphorbieae']	['Euphorbia']	nan	8	3	13.369297504425049	1	29	Shikimates and Phenylpropanoids	0.5185185185185185	Flavonoids	0.48148148148148145	Flavonols	0.3333333333333333
